event_name,event_date,year,r_fighter,b_fighter,winner,weight_class,prob_red,pred,correct,confidence
UFC Fight Night: Cannonier vs. Strickland,2022-12-17,2022,David Dvorak,Manel Kape,Blue,Flyweight,0.5585712509657264,1,0,0.5585712509657264
UFC Fight Night: Cannonier vs. Strickland,2022-12-17,2022,Bryan Battle,Rinat Fakhretdinov,Blue,Welterweight,0.31553503055301085,0,1,0.6844649694469891
UFC Fight Night: Cannonier vs. Strickland,2022-12-17,2022,Rafa Garcia,Maheshate,Red,Lightweight,0.8499961316782841,1,1,0.8499961316782841
UFC Fight Night: Cannonier vs. Strickland,2022-12-17,2022,Said Nurmagomedov,Saidyokub Kakhramonov,Red,Bantamweight,0.7187310937240824,1,1,0.7187310937240824
UFC Fight Night: Cannonier vs. Strickland,2022-12-17,2022,Jake Matthews,Matthew Semelsberger,Blue,Welterweight,0.8035548327577011,1,0,0.8035548327577011
UFC Fight Night: Cannonier vs. Strickland,2022-12-17,2022,Cheyanne Vlismas,Cory McKenna,Blue,Women's Strawweight,0.6974535774282716,1,0,0.6974535774282716
UFC Fight Night: Cannonier vs. Strickland,2022-12-17,2022,Cody Brundage,Michal Oleksiejczuk,Blue,Middleweight,0.3580876269174105,0,1,0.6419123730825895
UFC Fight Night: Cannonier vs. Strickland,2022-12-17,2022,Drew Dober,Bobby Green,Red,Lightweight,0.3555891581572323,0,0,0.6444108418427676
UFC Fight Night: Cannonier vs. Strickland,2022-12-17,2022,Alex Caceres,Julian Erosa,Red,Featherweight,0.2699839719415593,0,0,0.7300160280584407
UFC Fight Night: Cannonier vs. Strickland,2022-12-17,2022,Amir Albazi,Alessandro Costa,Red,Flyweight,0.6530265390179008,1,1,0.6530265390179008
UFC Fight Night: Cannonier vs. Strickland,2022-12-17,2022,Arman Tsarukyan,Damir Ismagulov,Red,Lightweight,0.6555839650911254,1,1,0.6555839650911254
UFC Fight Night: Cannonier vs. Strickland,2022-12-17,2022,Jared Cannonier,Sean Strickland,Red,Middleweight,0.3226665032449968,0,0,0.6773334967550032
UFC Fight Night: Strickland vs. Imavov,2023-01-14,2023,Charles Johnson,Jimmy Flick,Red,Flyweight,0.7257014159806137,1,1,0.7257014159806137
UFC Fight Night: Strickland vs. Imavov,2023-01-14,2023,Dan Argueta,Nick Aguirre,Red,Featherweight,0.892973821970774,1,1,0.892973821970774
UFC Fight Night: Strickland vs. Imavov,2023-01-14,2023,Allan Nascimento,Carlos Hernandez,Red,Flyweight,0.6989285460938885,1,1,0.6989285460938885
UFC Fight Night: Strickland vs. Imavov,2023-01-14,2023,Mateusz Rebecki,Nick Fiore,Red,Lightweight,0.9169934725465676,1,1,0.9169934725465676
UFC Fight Night: Strickland vs. Imavov,2023-01-14,2023,Claudio Ribeiro,Abdul Razak Alhassan,Blue,Middleweight,0.5872046239383572,1,0,0.5872046239383572
UFC Fight Night: Strickland vs. Imavov,2023-01-14,2023,Javid Basharat,Mateus Mendonca,Red,Bantamweight,0.8934684055526572,1,1,0.8934684055526572
UFC Fight Night: Strickland vs. Imavov,2023-01-14,2023,Umar Nurmagomedov,Raoni Barcelos,Red,Bantamweight,0.8864909910535348,1,1,0.8864909910535348
UFC Fight Night: Strickland vs. Imavov,2023-01-14,2023,Ketlen Vieira,Raquel Pennington,Blue,Women's Bantamweight,0.6443099314745004,1,0,0.6443099314745004
UFC Fight Night: Strickland vs. Imavov,2023-01-14,2023,Punahele Soriano,Roman Kopylov,Blue,Middleweight,0.31044023416037325,0,1,0.6895597658396267
UFC Fight Night: Strickland vs. Imavov,2023-01-14,2023,Dan Ige,Damon Jackson,Red,Featherweight,0.6076543954623549,1,1,0.6076543954623549
UFC Fight Night: Strickland vs. Imavov,2023-01-14,2023,Sean Strickland,Nassourdine Imavov,Red,Light Heavyweight,0.8045242378406098,1,1,0.8045242378406098
UFC 283: Teixeira vs. Hill,2023-01-21,2023,Saimon Oliveira,Daniel Marcos,Blue,Bantamweight,0.4099051802699271,0,1,0.5900948197300728
UFC 283: Teixeira vs. Hill,2023-01-21,2023,Josiane Nunes,Zarah Fairn,Red,Women's Featherweight,0.9049861205607673,1,1,0.9049861205607673
UFC 283: Teixeira vs. Hill,2023-01-21,2023,Warlley Alves,Nicolas Dalby,Blue,Welterweight,0.47371731902093545,0,1,0.5262826809790646
UFC 283: Teixeira vs. Hill,2023-01-21,2023,Ismael Bonfim,Terrance McKinney,Red,Lightweight,0.8060439876803618,1,1,0.8060439876803618
UFC 283: Teixeira vs. Hill,2023-01-21,2023,Luan Lacerda,Cody Stamann,Blue,Bantamweight,0.38832858059647174,0,1,0.6116714194035282
UFC 283: Teixeira vs. Hill,2023-01-21,2023,Shamil Abdurakhimov,Jailton Almeida,Blue,Heavyweight,0.3431399263473711,0,1,0.6568600736526289
UFC 283: Teixeira vs. Hill,2023-01-21,2023,Gabriel Bonfim,Mounir Lazzez,Red,Welterweight,0.7174978445859618,1,1,0.7174978445859618
UFC 283: Teixeira vs. Hill,2023-01-21,2023,Thiago Moises,Melquizael Costa,Red,Lightweight,0.4710890267209202,0,0,0.5289109732790798
UFC 283: Teixeira vs. Hill,2023-01-21,2023,Gregory Rodrigues,Brunno Ferreira,Blue,Middleweight,0.650914133977471,1,0,0.650914133977471
UFC 283: Teixeira vs. Hill,2023-01-21,2023,Mauricio Rua,Ihor Potieria,Blue,Light Heavyweight,0.40412667628676,0,1,0.59587332371324
UFC 283: Teixeira vs. Hill,2023-01-21,2023,Paul Craig,Johnny Walker,Blue,Light Heavyweight,0.4289685659704496,0,1,0.5710314340295504
UFC 283: Teixeira vs. Hill,2023-01-21,2023,Lauren Murphy,Jessica Andrade,Blue,Women's Flyweight,0.4435430581894411,0,1,0.5564569418105589
UFC 283: Teixeira vs. Hill,2023-01-21,2023,Gilbert Burns,Neil Magny,Red,Welterweight,0.5084023235852559,1,1,0.5084023235852559
UFC 283: Teixeira vs. Hill,2023-01-21,2023,Deiveson Figueiredo,Brandon Moreno,Blue,UFC Flyweight Title,0.6556105631578809,1,0,0.6556105631578809
UFC 283: Teixeira vs. Hill,2023-01-21,2023,Glover Teixeira,Jamahal Hill,Blue,UFC Light Heavyweight Title,0.5105085781118182,1,0,0.5105085781118182
UFC Fight Night: Lewis vs. Spivac,2023-02-04,2023,Tatsuro Taira,Jesus Aguilar,Red,Flyweight,0.9177526608111547,1,1,0.9177526608111547
UFC Fight Night: Lewis vs. Spivac,2023-02-04,2023,JunYong Park,Denis Tiuliulin,Red,Middleweight,0.899372455216316,1,1,0.899372455216316
UFC Fight Night: Lewis vs. Spivac,2023-02-04,2023,SeungGuk Choi,HyunSung Park,Blue,Flyweight,0.32533978769163996,0,1,0.67466021230836
UFC Fight Night: Lewis vs. Spivac,2023-02-04,2023,Toshiomi Kazama,Rinya Nakamura,Blue,Bantamweight,0.24176829910955494,0,1,0.7582317008904451
UFC Fight Night: Lewis vs. Spivac,2023-02-04,2023,JeongYeong Lee,Yizha,Red,Featherweight,0.5268570663155788,1,1,0.5268570663155788
UFC Fight Night: Lewis vs. Spivac,2023-02-04,2023,Jeka Saragih,Anshul Jubli,Blue,Lightweight,0.5708652662279006,1,0,0.5708652662279006
UFC Fight Night: Lewis vs. Spivac,2023-02-04,2023,Yusaku Kinoshita,Adam Fugitt,Blue,Welterweight,0.5107017329798631,1,0,0.5107017329798631
UFC Fight Night: Lewis vs. Spivac,2023-02-04,2023,Marcin Tybura,Blagoy Ivanov,Red,Heavyweight,0.7892170467104916,1,1,0.7892170467104916
UFC Fight Night: Lewis vs. Spivac,2023-02-04,2023,Da Woon Jung,Devin Clark,Blue,Light Heavyweight,0.789507353705834,1,0,0.789507353705834
UFC Fight Night: Lewis vs. Spivac,2023-02-04,2023,Derrick Lewis,Serghei Spivac,Blue,Heavyweight,0.4462726728371318,0,1,0.5537273271628682
UFC 284: Makhachev vs. Volkanovski,2023-02-11,2023,Zubaira Tukhugov,Elves Brener,Blue,Lightweight,0.5327691905537,1,0,0.5327691905537
UFC 284: Makhachev vs. Volkanovski,2023-02-11,2023,Shane Young,Blake Bilder,Blue,Featherweight,0.6857473175391658,1,0,0.6857473175391658
UFC 284: Makhachev vs. Volkanovski,2023-02-11,2023,Loma Lookboonmee,Elise Reed,Red,Women's Strawweight,0.8832680135697334,1,1,0.8832680135697334
UFC 284: Makhachev vs. Volkanovski,2023-02-11,2023,Jack Jenkins,Don Shainis,Red,Featherweight,0.9248100907081697,1,1,0.9248100907081697
UFC 284: Makhachev vs. Volkanovski,2023-02-11,2023,Jamie Mullarkey,Francisco Prado,Red,Lightweight,0.7460911466981741,1,1,0.7460911466981741
UFC 284: Makhachev vs. Volkanovski,2023-02-11,2023,Shannon Ross,Kleydson Rodrigues,Blue,Flyweight,0.4241811448315232,0,1,0.5758188551684769
UFC 284: Makhachev vs. Volkanovski,2023-02-11,2023,Josh Culibao,Melsik Baghdasaryan,Red,Featherweight,0.5513541536418415,1,1,0.5513541536418415
UFC 284: Makhachev vs. Volkanovski,2023-02-11,2023,Tyson Pedro,Modestas Bukauskas,Blue,Light Heavyweight,0.530314505692047,1,0,0.530314505692047
UFC 284: Makhachev vs. Volkanovski,2023-02-11,2023,Justin Tafa,Parker Porter,Red,Heavyweight,0.3690739110383009,0,0,0.6309260889616991
UFC 284: Makhachev vs. Volkanovski,2023-02-11,2023,Jack Della Maddalena,Randy Brown,Red,Welterweight,0.7914095406472034,1,1,0.7914095406472034
UFC 284: Makhachev vs. Volkanovski,2023-02-11,2023,Yair Rodriguez,Josh Emmett,Red,UFC Interim Featherweight Title,0.7045478514945673,1,1,0.7045478514945673
UFC 284: Makhachev vs. Volkanovski,2023-02-11,2023,Islam Makhachev,Alexander Volkanovski,Red,UFC Lightweight Title,0.5891228160229431,1,1,0.5891228160229431
UFC Fight Night: Andrade vs. Blanchfield,2023-02-18,2023,Clayton Carpenter,Juancamilo Ronderos,Red,Flyweight,0.8882455189033055,1,1,0.8882455189033055
UFC Fight Night: Andrade vs. Blanchfield,2023-02-18,2023,AJ Fletcher,Themba Gorimbo,Red,Welterweight,0.4644880197608168,0,0,0.5355119802391832
UFC Fight Night: Andrade vs. Blanchfield,2023-02-18,2023,Ovince Saint Preux,Philipe Lins,Blue,Light Heavyweight,0.4544046659256323,0,1,0.5455953340743678
UFC Fight Night: Andrade vs. Blanchfield,2023-02-18,2023,Jamall Emmers,Khusein Askhabov,Red,Featherweight,0.6359664650287047,1,1,0.6359664650287047
UFC Fight Night: Andrade vs. Blanchfield,2023-02-18,2023,Lina Lansberg,Mayra Bueno Silva,Blue,Women's Bantamweight,0.31911664423371006,0,1,0.6808833557662899
UFC Fight Night: Andrade vs. Blanchfield,2023-02-18,2023,Nazim Sadykhov,Evan Elder,Red,Lightweight,0.6485061583475478,1,1,0.6485061583475478
UFC Fight Night: Andrade vs. Blanchfield,2023-02-18,2023,Jim Miller,Alexander Hernandez,Blue,Lightweight,0.4994193485549737,0,1,0.5005806514450263
UFC Fight Night: Andrade vs. Blanchfield,2023-02-18,2023,William Knight,Marcin Prachnio,Blue,Light Heavyweight,0.3067156766419294,0,1,0.6932843233580706
UFC Fight Night: Andrade vs. Blanchfield,2023-02-18,2023,Josh Parisian,Jamal Pogues,Blue,Heavyweight,0.46618732477876207,0,1,0.533812675221238
UFC Fight Night: Andrade vs. Blanchfield,2023-02-18,2023,Jordan Wright,Zac Pauga,Blue,Light Heavyweight,0.5540903517537633,1,0,0.5540903517537633
UFC Fight Night: Andrade vs. Blanchfield,2023-02-18,2023,Jessica Andrade,Erin Blanchfield,Blue,Women's Flyweight,0.4048153743405573,0,1,0.5951846256594426
UFC Fight Night: Muniz vs. Allen,2023-02-25,2023,Rafael Alves,Nurullo Aliev,Blue,Lightweight,0.37547261640153023,0,1,0.6245273835984697
UFC Fight Night: Muniz vs. Allen,2023-02-25,2023,Joe Solecki,Carl Deaton,Red,Lightweight,0.7564882338523814,1,1,0.7564882338523814
UFC Fight Night: Muniz vs. Allen,2023-02-25,2023,Ode Osbourne,Charles Johnson,Red,Catch Weight,0.36104292127723026,0,0,0.6389570787227697
UFC Fight Night: Muniz vs. Allen,2023-02-25,2023,Jordan Leavitt,Victor Martinez,Red,Lightweight,0.6552035858805134,1,1,0.6552035858805134
UFC Fight Night: Muniz vs. Allen,2023-02-25,2023,Jasmine Jasudavicius,Gabriella Fernandes,Red,Women's Flyweight,0.7708036465483332,1,1,0.7708036465483332
UFC Fight Night: Muniz vs. Allen,2023-02-25,2023,Erick Gonzalez,Trevor Peek,Blue,Lightweight,0.39606180194336194,0,1,0.6039381980566381
UFC Fight Night: Muniz vs. Allen,2023-02-25,2023,Mike Malott,Yohan Lainesse,Red,Welterweight,0.68708348440726,1,1,0.68708348440726
UFC Fight Night: Muniz vs. Allen,2023-02-25,2023,Tatiana Suarez,Montana De La Rosa,Red,Women's Flyweight,0.9202120544584209,1,1,0.9202120544584209
UFC Fight Night: Muniz vs. Allen,2023-02-25,2023,Augusto Sakai,Don'Tale Mayes,Red,Heavyweight,0.7429598831374307,1,1,0.7429598831374307
UFC Fight Night: Muniz vs. Allen,2023-02-25,2023,Andre Muniz,Brendan Allen,Blue,Middleweight,0.3959378278970493,0,1,0.6040621721029507
UFC 285: Jones vs. Gane,2023-03-04,2023,Esteban Ribovics,Loik Radzhabov,Blue,Lightweight,0.815435421485501,1,0,0.815435421485501
UFC 285: Jones vs. Gane,2023-03-04,2023,Da'Mon Blackshear,Farid Basharat,Blue,Bantamweight,0.37490892058945124,0,1,0.6250910794105488
UFC 285: Jones vs. Gane,2023-03-04,2023,Jessica Penne,Tabatha Ricci,Blue,Women's Strawweight,0.3062376777667084,0,1,0.6937623222332916
UFC 285: Jones vs. Gane,2023-03-04,2023,Mana Martinez,Cameron Saaiman,Blue,Bantamweight,0.3715429126952807,0,1,0.6284570873047193
UFC 285: Jones vs. Gane,2023-03-04,2023,Ian Machado Garry,Song Kenan,Red,Welterweight,0.9017979567909981,1,1,0.9017979567909981
UFC 285: Jones vs. Gane,2023-03-04,2023,Julian Marquez,Marc-Andre Barriault,Blue,Middleweight,0.4011812895676662,0,1,0.5988187104323338
UFC 285: Jones vs. Gane,2023-03-04,2023,Viviane Araujo,Amanda Ribas,Blue,Women's Flyweight,0.38730950617615834,0,1,0.6126904938238417
UFC 285: Jones vs. Gane,2023-03-04,2023,Derek Brunson,Dricus Du Plessis,Blue,Middleweight,0.38915725627762465,0,1,0.6108427437223753
UFC 285: Jones vs. Gane,2023-03-04,2023,Cody Garbrandt,Trevin Jones,Red,Bantamweight,0.815148390120137,1,1,0.815148390120137
UFC 285: Jones vs. Gane,2023-03-04,2023,Bo Nickal,Jamie Pickett,Red,Middleweight,0.842510314609309,1,1,0.842510314609309
UFC 285: Jones vs. Gane,2023-03-04,2023,Mateusz Gamrot,Jalin Turner,Red,Lightweight,0.8139023750966776,1,1,0.8139023750966776
UFC 285: Jones vs. Gane,2023-03-04,2023,Geoff Neal,Shavkat Rakhmonov,Blue,Welterweight,0.24998260550762083,0,1,0.7500173944923791
UFC 285: Jones vs. Gane,2023-03-04,2023,Valentina Shevchenko,Alexa Grasso,Blue,UFC Women's Flyweight Title,0.6427541818356203,1,0,0.6427541818356203
UFC 285: Jones vs. Gane,2023-03-04,2023,Jon Jones,Ciryl Gane,Red,UFC Heavyweight Title,0.8378012217914261,1,1,0.8378012217914261
UFC Fight Night: Yan vs. Dvalishvili,2023-03-11,2023,Carlston Harris,Jared Gooden,Red,Welterweight,0.6238920631322642,1,1,0.6238920631322642
UFC Fight Night: Yan vs. Dvalishvili,2023-03-11,2023,Tyson Nam,Bruno Silva,Blue,Flyweight,0.5349117153439713,1,0,0.5349117153439713
UFC Fight Night: Yan vs. Dvalishvili,2023-03-11,2023,Ariane Lipski,JJ Aldrich,Red,Women's Flyweight,0.6878310114914079,1,1,0.6878310114914079
UFC Fight Night: Yan vs. Dvalishvili,2023-03-11,2023,Victor Henry,Tony Gravely,Red,Bantamweight,0.6926894650276465,1,1,0.6926894650276465
UFC Fight Night: Yan vs. Dvalishvili,2023-03-11,2023,Sedriques Dumas,Josh Fremd,Blue,Middleweight,0.7042039242879313,1,0,0.7042039242879313
UFC Fight Night: Yan vs. Dvalishvili,2023-03-11,2023,Raphael Assuncao,Davey Grant,Blue,Bantamweight,0.7235646041912425,1,0,0.7235646041912425
UFC Fight Night: Yan vs. Dvalishvili,2023-03-11,2023,Karl Williams,Lukasz Brzeski,Red,Heavyweight,0.8250614225181004,1,1,0.8250614225181004
UFC Fight Night: Yan vs. Dvalishvili,2023-03-11,2023,Vitor Petrino,Anton Turkalj,Red,Light Heavyweight,0.8331531680390977,1,1,0.8331531680390977
UFC Fight Night: Yan vs. Dvalishvili,2023-03-11,2023,Mario Bautista,Guido Cannetti,Red,Bantamweight,0.8695279150210505,1,1,0.8695279150210505
UFC Fight Night: Yan vs. Dvalishvili,2023-03-11,2023,Said Nurmagomedov,Jonathan Martinez,Blue,Bantamweight,0.5743571638663348,1,0,0.5743571638663348
UFC Fight Night: Yan vs. Dvalishvili,2023-03-11,2023,Nikita Krylov,Ryan Spann,Red,Catch Weight,0.8645899109851853,1,1,0.8645899109851853
UFC Fight Night: Yan vs. Dvalishvili,2023-03-11,2023,Alexander Volkov,Alexandr Romanov,Red,Heavyweight,0.7348333128309568,1,1,0.7348333128309568
UFC Fight Night: Yan vs. Dvalishvili,2023-03-11,2023,Petr Yan,Merab Dvalishvili,Blue,Bantamweight,0.5559758038313832,1,0,0.5559758038313832
UFC 286: Edwards vs. Usman 3,2023-03-18,2023,Juliana Miller,Veronica Hardy,Blue,Women's Flyweight,0.4199050555846432,0,1,0.5800949444153568
UFC 286: Edwards vs. Usman 3,2023-03-18,2023,Joanne Wood,Luana Carolina,Red,Women's Flyweight,0.5195378309290432,1,1,0.5195378309290432
UFC 286: Edwards vs. Usman 3,2023-03-18,2023,Jake Hadley,Malcolm Gordon,Red,Flyweight,0.6894833549996037,1,1,0.6894833549996037
UFC 286: Edwards vs. Usman 3,2023-03-18,2023,Christian Leroy Duncan,Dusko Todorovic,Red,Middleweight,0.6752530133971424,1,1,0.6752530133971424
UFC 286: Edwards vs. Usman 3,2023-03-18,2023,Lerone Murphy,Gabriel Santos,Red,Featherweight,0.7694843117067232,1,1,0.7694843117067232
UFC 286: Edwards vs. Usman 3,2023-03-18,2023,Muhammad Mokaev,Jafel Filho,Red,Flyweight,0.6566148295217958,1,1,0.6566148295217958
UFC 286: Edwards vs. Usman 3,2023-03-18,2023,Sam Patterson,Yanal Ashmouz,Blue,Lightweight,0.6158996923942427,1,0,0.6158996923942427
UFC 286: Edwards vs. Usman 3,2023-03-18,2023,Chris Duncan,Omar Morales,Red,Lightweight,0.8136266164593103,1,1,0.8136266164593103
UFC 286: Edwards vs. Usman 3,2023-03-18,2023,Jack Shore,Makwan Amirkhani,Red,Featherweight,0.9176170637836162,1,1,0.9176170637836162
UFC 286: Edwards vs. Usman 3,2023-03-18,2023,Marvin Vettori,Roman Dolidze,Red,Middleweight,0.7859869885569922,1,1,0.7859869885569922
UFC 286: Edwards vs. Usman 3,2023-03-18,2023,Jennifer Maia,Casey O'Neill,Red,Women's Flyweight,0.3508632672292405,0,0,0.6491367327707596
UFC 286: Edwards vs. Usman 3,2023-03-18,2023,Gunnar Nelson,Bryan Barberena,Red,Welterweight,0.7631957883141591,1,1,0.7631957883141591
UFC 286: Edwards vs. Usman 3,2023-03-18,2023,Justin Gaethje,Rafael Fiziev,Red,Lightweight,0.6792591711242696,1,1,0.6792591711242696
UFC 286: Edwards vs. Usman 3,2023-03-18,2023,Leon Edwards,Kamaru Usman,Red,UFC Welterweight Title,0.6287392954994089,1,1,0.6287392954994089
UFC Fight Night: Vera vs. Sandhagen,2023-03-25,2023,Victor Altamirano,Vinicius Salvador,Red,Flyweight,0.6740576520164274,1,1,0.6740576520164274
UFC Fight Night: Vera vs. Sandhagen,2023-03-25,2023,CJ Vergara,Daniel Lacerda,Red,Flyweight,0.8783349560421576,1,1,0.8783349560421576
UFC Fight Night: Vera vs. Sandhagen,2023-03-25,2023,Trevin Giles,Preston Parsons,Red,Welterweight,0.5511875966595512,1,1,0.5511875966595512
UFC Fight Night: Vera vs. Sandhagen,2023-03-25,2023,Steven Peterson,Lucas Alexander,Blue,Featherweight,0.5673259414935101,1,0,0.5673259414935101
UFC Fight Night: Vera vs. Sandhagen,2023-03-25,2023,Daniel Pineda,Tucker Lutz,Red,Featherweight,0.462402600903567,0,0,0.537597399096433
UFC Fight Night: Vera vs. Sandhagen,2023-03-25,2023,Chidi Njokuani,Albert Duraev,Blue,Middleweight,0.6521636282019253,1,0,0.6521636282019253
UFC Fight Night: Vera vs. Sandhagen,2023-03-25,2023,Andrea Lee,Maycee Barber,Blue,Women's Flyweight,0.36414185755797435,0,1,0.6358581424420257
UFC Fight Night: Vera vs. Sandhagen,2023-03-25,2023,Nate Landwehr,Austin Lingo,Red,Featherweight,0.7780971141875246,1,1,0.7780971141875246
UFC Fight Night: Vera vs. Sandhagen,2023-03-25,2023,Holly Holm,Yana Santos,Red,Women's Bantamweight,0.6186683578287436,1,1,0.6186683578287436
UFC Fight Night: Vera vs. Sandhagen,2023-03-25,2023,Marlon Vera,Cory Sandhagen,Blue,Bantamweight,0.44125324630003593,0,1,0.5587467536999641
UFC 287: Pereira vs. Adesanya 2,2023-04-08,2023,Jaqueline Amorim,Sam Hughes,Blue,Women's Strawweight,0.7915165756238783,1,0,0.7915165756238783
UFC 287: Pereira vs. Adesanya 2,2023-04-08,2023,Shayilan Nuerdanbieke,Steve Garcia,Blue,Featherweight,0.6546460313515653,1,0,0.6546460313515653
UFC 287: Pereira vs. Adesanya 2,2023-04-08,2023,Ignacio Bahamondes,Trey Ogden,Red,Catch Weight,0.5897055889251751,1,1,0.5897055889251751
UFC 287: Pereira vs. Adesanya 2,2023-04-08,2023,Cynthia Calvillo,Loopy Godinez,Blue,Women's Strawweight,0.33894258240508207,0,1,0.661057417594918
UFC 287: Pereira vs. Adesanya 2,2023-04-08,2023,Gerald Meerschaert,Joe Pyfer,Blue,Middleweight,0.5148723747921962,1,0,0.5148723747921962
UFC 287: Pereira vs. Adesanya 2,2023-04-08,2023,Michelle Waterson-Gomez,Luana Pinheiro,Blue,Women's Strawweight,0.42809396164629787,0,1,0.5719060383537021
UFC 287: Pereira vs. Adesanya 2,2023-04-08,2023,Chris Curtis,Kelvin Gastelum,Blue,Middleweight,0.7455445658388088,1,0,0.7455445658388088
UFC 287: Pereira vs. Adesanya 2,2023-04-08,2023,Raul Rosas Jr.,Christian Rodriguez,Blue,Bantamweight,0.33464903579622385,0,1,0.6653509642037762
UFC 287: Pereira vs. Adesanya 2,2023-04-08,2023,Kevin Holland,Santiago Ponzinibbio,Red,Welterweight,0.5854985399088056,1,1,0.5854985399088056
UFC 287: Pereira vs. Adesanya 2,2023-04-08,2023,Rob Font,Adrian Yanez,Red,Bantamweight,0.38640948281255805,0,0,0.613590517187442
UFC 287: Pereira vs. Adesanya 2,2023-04-08,2023,Gilbert Burns,Jorge Masvidal,Red,Welterweight,0.4775643355206664,0,0,0.5224356644793335
UFC 287: Pereira vs. Adesanya 2,2023-04-08,2023,Alex Pereira,Israel Adesanya,Blue,UFC Middleweight Title,0.6494195788454946,1,0,0.6494195788454946
UFC Fight Night: Holloway vs. Allen,2023-04-15,2023,Joselyne Edwards,Lucie Pudilova,Red,Women's Bantamweight,0.8445023932049797,1,1,0.8445023932049797
UFC Fight Night: Holloway vs. Allen,2023-04-15,2023,Aaron Phillips,Gaston Bolanos,Blue,Bantamweight,0.5739648536023072,1,0,0.5739648536023072
UFC Fight Night: Holloway vs. Allen,2023-04-15,2023,Bruna Brasil,Denise Gomes,Blue,Women's Strawweight,0.4689029148919746,0,1,0.5310970851080254
UFC Fight Night: Holloway vs. Allen,2023-04-15,2023,Lando Vannata,Daniel Zellhuber,Blue,Lightweight,0.2835181674706428,0,1,0.7164818325293572
UFC Fight Night: Holloway vs. Allen,2023-04-15,2023,Gillian Robertson,Piera Rodriguez,Red,Women's Strawweight,0.5479996191328309,1,1,0.5479996191328309
UFC Fight Night: Holloway vs. Allen,2023-04-15,2023,Zak Cummings,Ed Herman,Red,Light Heavyweight,0.7654154331481259,1,1,0.7654154331481259
UFC Fight Night: Holloway vs. Allen,2023-04-15,2023,Brandon Royval,Matheus Nicolau,Red,Flyweight,0.3289740302767931,0,0,0.6710259697232068
UFC Fight Night: Holloway vs. Allen,2023-04-15,2023,Bill Algeo,TJ Brown,Red,Featherweight,0.7761586815480637,1,1,0.7761586815480637
UFC Fight Night: Holloway vs. Allen,2023-04-15,2023,Clay Guida,Rafa Garcia,Blue,Lightweight,0.40949390712388045,0,1,0.5905060928761195
UFC Fight Night: Holloway vs. Allen,2023-04-15,2023,Pedro Munhoz,Chris Gutierrez,Red,Bantamweight,0.3975142146057178,0,0,0.6024857853942822
UFC Fight Night: Holloway vs. Allen,2023-04-15,2023,Tanner Boser,Ion Cutelaba,Blue,Light Heavyweight,0.769186787011941,1,0,0.769186787011941
UFC Fight Night: Holloway vs. Allen,2023-04-15,2023,Dustin Jacoby,Azamat Murzakanov,Blue,Light Heavyweight,0.4819133283510157,0,1,0.5180866716489843
UFC Fight Night: Holloway vs. Allen,2023-04-15,2023,Edson Barboza,Billy Quarantillo,Red,Featherweight,0.43439545010814007,0,0,0.5656045498918599
UFC Fight Night: Holloway vs. Allen,2023-04-15,2023,Max Holloway,Arnold Allen,Red,Featherweight,0.5756998592892714,1,1,0.5756998592892714
UFC Fight Night: Pavlovich vs. Blaydes,2023-04-22,2023,Brady Hiestand,Batgerel Danaa,Red,Bantamweight,0.5331032349787753,1,1,0.5331032349787753
UFC Fight Night: Pavlovich vs. Blaydes,2023-04-22,2023,Francis Marshall,William Gomis,Blue,Featherweight,0.23278080186090055,0,1,0.7672191981390994
UFC Fight Night: Pavlovich vs. Blaydes,2023-04-22,2023,Mohammed Usman,Junior Tafa,Red,Heavyweight,0.4607995352049244,0,0,0.5392004647950757
UFC Fight Night: Pavlovich vs. Blaydes,2023-04-22,2023,Karol Rosa,Norma Dumont,Blue,Women's Featherweight,0.6383418191369792,1,0,0.6383418191369792
UFC Fight Night: Pavlovich vs. Blaydes,2023-04-22,2023,Rani Yahya,Montel Jackson,Blue,Bantamweight,0.4826962635748007,0,1,0.5173037364251993
UFC Fight Night: Pavlovich vs. Blaydes,2023-04-22,2023,Ricky Glenn,Christos Giagos,Blue,Lightweight,0.7288402594833178,1,0,0.7288402594833178
UFC Fight Night: Pavlovich vs. Blaydes,2023-04-22,2023,Jeremiah Wells,Matthew Semelsberger,Red,Welterweight,0.7764585626680429,1,1,0.7764585626680429
UFC Fight Night: Pavlovich vs. Blaydes,2023-04-22,2023,Iasmin Lucindo,Brogan Walker,Red,Women's Flyweight,0.9338947876298148,1,1,0.9338947876298148
UFC Fight Night: Pavlovich vs. Blaydes,2023-04-22,2023,Brad Tavares,Bruno Silva,Blue,Middleweight,0.3624458085214307,0,1,0.6375541914785693
UFC Fight Night: Pavlovich vs. Blaydes,2023-04-22,2023,Sergei Pavlovich,Curtis Blaydes,Red,Heavyweight,0.6322135312676798,1,1,0.6322135312676798
UFC Fight Night: Song vs. Simon,2023-04-29,2023,Hailey Cowan,Jamey-Lyn Horth,Blue,Women's Bantamweight,0.5209556227011672,1,0,0.5209556227011672
UFC Fight Night: Song vs. Simon,2023-04-29,2023,Journey Newson,Marcus McGhee,Blue,Catch Weight,0.26140093502634537,0,1,0.7385990649736547
UFC Fight Night: Song vs. Simon,2023-04-29,2023,Stephanie Egger,Irina Alekseeva,Blue,Women's Bantamweight,0.3976023579309299,0,1,0.6023976420690701
