event_name,event_date,r_fighter,b_fighter,winner,weight_class,method,r_fights_prior,b_fights_prior,sig_str_acc_total_diff,td_acc_total_diff,str_def_total_diff,td_def_total_diff,sub_avg_diff,td_avg_diff,SLpM_total_diff,SApM_total_diff,wins_total_diff,losses_total_diff,reach_diff,height_diff,age_diff,weight_diff
UFC Fight Night: Rozenstruik vs. Almeida,2023-05-13,Cody Stamann,Douglas Silva de Andrade,Blue,Catch Weight,Decision - Unanimous,11,11,0.08280745656983285,0.004255319148936121,0.03446738968949625,0.05160075329566849,-0.6300315015750787,4.378233941022565,3.334925177343912,-0.41444740858743856,1,-1,-10.159999999999997,-2.5400000000000205,-4.0,0.0
UFC Fight Night: Rozenstruik vs. Almeida,2023-05-13,Ji Yeon Kim,Mandy Bohm,Blue,Women's Flyweight,Decision - Split,9,2,-0.06954453978881303,0.0,-0.022589252852410757,-0.2142857142857143,-1.5,0.0,7.917302704705445,4.072841793256762,3,4,2.539999999999992,0.0,0.0,0.0
UFC Fight Night: Rozenstruik vs. Almeida,2023-05-13,Bryan Battle,Gabe Green,Red,Welterweight,KO/TKO,4,4,0.09814477608001482,-0.19318181818181818,-0.06313601050443152,-0.11740890688259109,0.3672362744458856,-0.053618519409454724,-4.661034286626396,-8.327529344055543,1,-1,10.160000000000023,7.619999999999976,-1.0,6.799999999999997
UFC Fight Night: Rozenstruik vs. Almeida,2023-05-13,Jessica-Rose Clark,Tainara Lisboa,Blue,Women's Bantamweight,Submission,8,0,0.5228848821081831,0.4782608695652174,0.5905224787363306,0.6521739130434783,0.8880118401578686,4.884065120868278,11.159348791317216,9.975333004440058,4,4,-7.6200000000000045,-5.0800000000000125,3.0,0.0
UFC Fight Night: Dern vs. Hill,2023-05-20,Edmen Shahbazyan,Anthony Hernandez,Blue,Middleweight,KO/TKO,8,6,-0.09270516717325228,-0.2820945945945946,0.0004045597802326828,-0.034285714285714364,-6.667139117742851,-15.553039167199433,-4.065557110288175,-1.454294881847023,1,1,0.0,5.0800000000000125,-4.0,0.0
UFC Fight Night: Dern vs. Hill,2023-05-20,Emily Ducote,Loopy Godinez,Blue,Catch Weight,Decision - Unanimous,2,7,0.01267306656528211,-0.43636363636363634,-0.048762190547636974,0.19999999999999996,-1.7526777020447906,-10.516066212268743,9.29396299902629,15.736611489776047,-3,-2,5.0800000000000125,0.0,0.0,0.0
UFC Fight Night: Dern vs. Hill,2023-05-20,Andre Fialho,Joaquin Buckley,Blue,Welterweight,KO/TKO,5,9,0.06278916257329414,-0.2692307692307692,-0.082706317362914,0.0692307692307692,0.0,-4.144736842105263,-4.801023547178255,4.250195760389282,-3,-1,-5.079999999999984,5.079999999999984,0.0,0.0
UFC Fight Night: Dern vs. Hill,2023-05-20,Diego Ferreira,Michael Johnson,Red,Lightweight,KO/TKO,13,27,-0.01105810421372383,-0.04951370468611846,-0.013047756742362582,-0.1568341121495327,1.873638088989902,0.6020525316900589,-0.1915110475878059,-2.636202816373391,-5,-9,2.5400000000000205,-2.5400000000000205,2.0,0.0
UFC Fight Night: Dern vs. Hill,2023-05-20,Maheshate,Viacheslav Borshchev,Blue,Lightweight,KO/TKO,2,3,-0.3362722412830129,0.0,0.02956424267899671,0.1875,0.0,0.0,-1.4684867021448573,2.236677896397649,0,-1,5.0800000000000125,2.539999999999992,-8.0,0.0
UFC Fight Night: Dern vs. Hill,2023-05-20,Mackenzie Dern,Angela Hill,Red,Women's Strawweight,Decision - Unanimous,10,22,-0.1316049170510244,-0.13130434782608696,-0.10219363807381387,-0.022277227722772297,4.872808787101861,-0.017449380639312118,-8.380359568030888,-2.3684958356914603,-3,-9,-2.539999999999992,2.539999999999992,-8.0,0.0
UFC Fight Night: Dern vs. Hill,2023-05-20,Orion Cosce,Gilbert Urbina,Blue,Welterweight,KO/TKO,2,1,-0.14018218623481776,0.023809523809523836,-0.041944996088343234,1.0,0.0,-5.311942959001783,-14.973262032085561,-8.786690433749255,1,0,-10.159999999999997,-10.159999999999997,2.0,0.0
UFC Fight Night: Dern vs. Hill,2023-05-20,Ilir Latifi,Rodrigo Nascimento,Blue,Heavyweight,Decision - Split,15,3,-0.05829486067821238,-0.1607142857142857,0.11987320979415839,0.0,-2.9959391796880133,-4.29343040752763,-4.046311750095278,-6.202252506800888,7,5,-17.78,-10.159999999999997,10.0,-7.25
UFC Fight Night: Dern vs. Hill,2023-05-20,Chase Hooper,Nick Fiore,Red,Lightweight,Decision - Unanimous,6,1,0.07524829680702616,-0.037037037037037035,-0.12238930659983294,0.3055555555555556,6.099397590361445,2.421686746987951,3.6367469879518053,-6.414457831325304,3,2,5.0800000000000125,7.619999999999976,-2.0,0.0
UFC Fight Night: Dern vs. Hill,2023-05-20,Natalia Silva,Victoria Leonardo,Red,Women's Flyweight,KO/TKO,2,3,0.19757430250848584,0.1333333333333333,0.22624375968325006,0.20879120879120883,0.0,2.5285212812637123,14.855748135146994,-4.785176246891912,1,-2,2.539999999999992,-2.539999999999992,-7.0,0.0
UFC Fight Night: Dern vs. Hill,2023-05-20,Takashi Sato,Themba Gorimbo,Blue,Welterweight,Decision - Unanimous,6,1,-0.22313432835820896,-0.8571428571428572,-0.1428075655040778,-0.3529411764705883,0.0,-17.50160138262772,3.392997425701889,8.894018684811641,2,3,-10.160000000000023,-7.619999999999976,0.0,0.0
UFC Fight Night: Dern vs. Hill,2023-05-20,Karolina Kowalkiewicz,Vanessa Demopoulos,Red,Women's Strawweight,Decision - Unanimous,14,4,-0.08814214537119869,0.03405572755417954,0.14303862158181013,-0.036363636363636376,-1.0145698421579525,-1.6398411292568555,3.8116935089308335,1.3506973803388664,4,6,12.699999999999989,2.5400000000000205,3.0,0.0
UFC Fight Night: Kara-France vs. Albazi,2023-06-03,Kai Kara-France,Amir Albazi,Blue,Flyweight,Decision - Split,10,4,-0.028647068120752295,-0.3,0.031231925968768115,0.050387596899224785,-1.8200202224469157,-4.084965174598196,4.939382867771613,4.234362556494238,3,3,2.539999999999992,-2.539999999999992,1.0,0.0
UFC Fight Night: Kara-France vs. Albazi,2023-06-03,Jim Miller,Jesse Butler,Red,Lightweight,KO/TKO,40,0,0.4136279926335175,0.3904761904761905,0.5895136253880648,0.5806451612903225,4.899235580264072,4.273801250868659,7.804030576789437,8.269631688672689,24,16,-5.079999999999984,-5.0800000000000125,9.0,4.540000000000006
UFC Fight Night: Kara-France vs. Albazi,2023-06-03,Tim Elliott,Victor Altamirano,Red,Flyweight,Decision - Unanimous,17,3,-0.14572510240884712,0.30100439422473324,0.01073883336110848,-0.17456896551724133,2.874087591240876,6.48487005695035,-4.136236330579395,-2.8602510628058067,5,9,-10.160000000000023,-2.539999999999992,4.0,0.0
UFC Fight Night: Kara-France vs. Albazi,2023-06-03,Karine Silva,Ketlen Souza,Red,Women's Flyweight,Submission,1,0,0.25,1.0,0.2692307692307693,1.0,3.0508474576271185,3.0508474576271185,3.4576271186440675,3.864406779661017,1,0,10.159999999999997,5.079999999999984,1.0,4.540000000000006
UFC Fight Night: Kara-France vs. Albazi,2023-06-03,Abubakar Nurmagomedov,Elizeu Zaleski dos Santos,Blue,Welterweight,Decision - Split,3,12,0.10854241946155024,0.15294117647058822,0.07676091805165841,0.2473794549266246,-1.188511059755695,2.0208546817988875,-5.3064703536806554,-2.8028537985619524,-7,-2,-2.539999999999992,0.0,-3.0,0.0
UFC Fight Night: Kara-France vs. Albazi,2023-06-03,Alex Caceres,Daniel Pineda,Red,Featherweight,Decision - Unanimous,26,10,0.013796603912882954,0.06722689075630256,0.15834204908520433,0.1219461697722567,-2.603620729930445,-2.196353879878802,3.833197026003276,1.6466972020112172,10,6,10.159999999999997,7.6200000000000045,-3.0,0.0
UFC Fight Night: Kara-France vs. Albazi,2023-06-03,Andrei Arlovski,Don'Tale Mayes,Blue,Heavyweight,KO/TKO,38,5,0.026487665592723975,-0.3619909502262443,0.11872032262960475,0.46394984326018807,0.5920273648204183,-4.111014671014291,2.4529034745136347,-2.7524099724369187,21,12,-10.159999999999997,-7.6200000000000045,13.0,-9.070000000000007
UFC Fight Night: Kara-France vs. Albazi,2023-06-03,John Castaneda,Muin Gafurov,Red,Bantamweight,Decision - Unanimous,4,0,0.4818181818181818,0.3333333333333333,0.5145067698259187,0.5555555555555556,0.9473684210526315,2.8421052631578947,13.389473684210525,15.852631578947367,2,2,7.6200000000000045,-2.5400000000000205,5.0,0.0
UFC Fight Night: Kara-France vs. Albazi,2023-06-03,Jamie Mullarkey,Muhammad Naimov,Blue,Lightweight,KO/TKO,7,0,0.4595808383233533,0.34210526315789475,0.5404624277456647,0.7692307692307692,0.6151742993848257,7.997265892002734,12.590567327409433,13.041695146958306,4,3,10.159999999999997,7.6200000000000045,0.0,4.540000000000006
UFC Fight Night: Kara-France vs. Albazi,2023-06-03,Elise Reed,Jinh Yu Frey,Red,Women's Strawweight,Decision - Unanimous,5,6,0.07677143944749576,0.15584415584415584,-0.027010343677010273,-0.4203612479474549,-1.292175161521895,0.5051761717443064,-1.9023235115460952,-3.198630515213429,0,-1,-5.079999999999984,0.0,-7.0,0.0
UFC Fight Night: Kara-France vs. Albazi,2023-06-03,Da'Mon Blackshear,Luan Lacerda,Red,Bantamweight,KO/TKO,1,1,-0.04882655711384992,-0.08333333333333334,-0.05919312169312163,-0.5,3.0,0.0,-6.800000000000001,-9.000000000000002,0,0,2.539999999999992,7.6200000000000045,-2.0,0.0
UFC Fight Night: Kara-France vs. Albazi,2023-06-03,Philipe Lins,Maxim Grishin,Red,Light Heavyweight,Decision - Unanimous,4,4,-0.05196726471514007,0.08571428571428569,-0.1551061388410786,0.3181818181818181,0.0,3.6931923576330923,0.18994620664069828,4.660854510604094,0,0,0.0,-2.539999999999992,-1.0,0.0
UFC Fight Night: Kara-France vs. Albazi,2023-06-03,Daniel Santos,Johnny Munoz,Red,Bantamweight,Decision - Unanimous,2,4,-0.04829927569068321,0.08333333333333331,-0.14556317252796225,-0.22857142857142865,-4.374240583232077,-3.392346790341074,2.039515342357914,12.948162853182279,-1,-1,-10.159999999999997,-5.079999999999984,-2.0,0.0
UFC 289: Nunes vs. Aldana,2023-06-10,Amanda Nunes,Irene Aldana,Red,UFC Women's Bantamweight Title,Decision - Unanimous,17,11,0.11970191251080964,0.3666666666666667,-0.03165448360623635,0.01754385964912275,1.8606408853810539,8.225721374567762,-1.6922875925527947,-8.67819221677379,8,-2,2.539999999999992,-2.539999999999992,-1.0,0.0
UFC 289: Nunes vs. Aldana,2023-06-10,Charles Oliveira,Beneil Dariush,Red,Lightweight,KO/TKO,30,20,0.04537249411056393,0.054607006181925266,-0.06625988729442733,-0.16060606060606064,5.105219408393891,1.47675238492869,0.6499841698505691,2.8159239951008557,5,5,5.0800000000000125,0.0,0.0,0.0
UFC 289: Nunes vs. Aldana,2023-06-10,Mike Malott,Adam Fugitt,Red,Welterweight,Submission,2,2,0.02436559622726253,0.16666666666666669,0.11966386554621855,-0.5,1.8907563025210086,-11.152721958348556,-10.118743149433687,-14.40920716112532,1,-1,-10.160000000000023,0.0,-3.0,0.0
UFC 289: Nunes vs. Aldana,2023-06-10,Dan Ige,Nate Landwehr,Red,Featherweight,Decision - Unanimous,13,6,-0.035561001225275723,-0.243006993006993,0.0036961759252833737,-0.27976190476190477,-3.422735890610338,-0.5213819254265855,-5.487580672960915,-2.979872455330641,4,3,-2.539999999999992,-5.079999999999984,-3.0,0.0
UFC 289: Nunes vs. Aldana,2023-06-10,Miranda Maverick,Jasmine Jasudavicius,Blue,Women's Flyweight,Decision - Unanimous,6,3,0.04567211191057036,0.23796791443850268,0.08581679818177179,-0.20346320346320346,1.1009174311926606,1.1559633027522933,2.908256880733944,-4.351070336391437,2,1,-7.6200000000000045,-10.159999999999997,-9.0,0.0
UFC 289: Nunes vs. Aldana,2023-06-10,Aiemann Zahabi,Aoriqileng,Red,Bantamweight,KO/TKO,5,4,-0.05043260289480067,-0.3434343434343434,0.24135509142572753,0.19377990430622005,0.0,-3.4653534702569413,-7.264703410014288,-9.144974642046568,1,0,-2.539999999999992,2.539999999999992,6.0,0.0
UFC 289: Nunes vs. Aldana,2023-06-10,Kyle Nelson,Blake Bilder,Red,Featherweight,Decision - Unanimous,5,1,-0.1215239591516104,-0.047619047619047616,-0.12037796090952235,-0.3076923076923077,5.278592375366569,-0.36070381231671567,-8.563636363636364,5.994134897360702,0,4,7.6200000000000045,7.6200000000000045,-1.0,0.0
UFC 289: Nunes vs. Aldana,2023-06-10,David Dvorak,Steve Erceg,Blue,Flyweight,Decision - Unanimous,5,0,0.4227005870841487,0.25,0.5926680244399185,0.8235294117647058,0.6726457399103138,1.3452914798206277,9.68609865470852,8.968609865470851,3,2,0.0,-7.6200000000000045,3.0,0.0
UFC 289: Nunes vs. Aldana,2023-06-10,Diana Belbita,Maria Oliveira,Red,Women's Strawweight,Decision - Unanimous,4,3,0.03452599495823416,0.06666666666666671,0.0548371113588505,0.1923076923076923,0.0,-0.3066792097836315,0.994982753214174,1.8509877704609572,0,1,-2.539999999999992,2.5400000000000205,0.0,0.0
UFC 289: Nunes vs. Aldana,2023-06-10,Marc-Andre Barriault,Eryk Anders,Red,Middleweight,Decision - Unanimous,9,14,-0.00031797989244797265,-0.15547263681592038,0.039807524059492616,-0.1817063166529943,0.19213873098331868,-3.5662131621124495,7.279547817360983,3.1129432295849,-3,-2,-2.539999999999992,0.0,-2.0,0.0
UFC Fight Night: Vettori vs. Cannonier,2023-06-17,Pat Sabatini,Lucas Almeida,Red,Featherweight,Submission,5,1,0.06213450292397665,0.42857142857142855,0.020000000000000018,-0.5,4.990757855822552,9.981515711645104,-77.38195261300622,-29.82557553352378,3,1,-2.539999999999992,-7.6200000000000045,0.0,0.0
UFC Fight Night: Vettori vs. Cannonier,2023-06-17,Marvin Vettori,Jared Cannonier,Blue,Middleweight,Decision - Unanimous,13,15,-0.04872803672032866,0.3302207130730051,-0.025885645509780897,0.09009009009009006,1.411026914031879,5.814861754854685,1.7848321360517971,-0.15260274240584515,0,-2,-7.6200000000000045,2.539999999999992,-10.0,0.0
UFC Fight Night: Vettori vs. Cannonier,2023-06-17,Arman Tsarukyan,Joaquim Silva,Red,Lightweight,KO/TKO,8,8,0.05702164555786082,0.20833333333333331,-0.007597023952164106,0.07994186046511631,-1.9940915805022157,9.8924875572324,-1.7383921648466352,-8.524281265025536,1,-1,7.6200000000000045,-2.539999999999992,-8.0,0.0
UFC Fight Night: Vettori vs. Cannonier,2023-06-17,Manuel Torres,Nikolas Motta,Red,Lightweight,KO/TKO,1,2,0.09007352941176472,0.0,-0.03885630498533721,0.0,0.0,0.0,2.0740926366787775,-6.255690598504782,0,-1,7.619999999999976,2.5400000000000205,-2.0,0.0
UFC Fight Night: Vettori vs. Cannonier,2023-06-17,Armen Petrosyan,Christian Leroy Duncan,Red,Middleweight,Decision - Unanimous,3,1,-0.12984599044078604,0.0,0.25600835945663525,-0.8181818181818182,0.0,0.0,13.578571428571427,6.59047619047619,1,1,-20.319999999999993,2.539999999999992,5.0,0.0
UFC Fight Night: Vettori vs. Cannonier,2023-06-17,Jimmy Flick,Alessandro Costa,Blue,Flyweight,KO/TKO,2,1,0.2420448617631716,0.25,-0.16118740463309744,-0.41666666666666663,1.910828025477707,1.910828025477707,-6.013121976916814,-9.685359896556676,1,0,2.539999999999992,7.6200000000000045,5.0,0.0
UFC Fight Night: Vettori vs. Cannonier,2023-06-17,Kyung Ho Kang,Cristian Quinonez,Red,Bantamweight,Submission,10,1,0.0885504362467473,0.5185185185185185,-0.182033096926714,-0.28125,2.513089005235602,4.397905759162304,2.761175996778092,6.111961337092227,6,3,7.619999999999976,2.539999999999992,9.0,0.0
UFC Fight Night: Vettori vs. Cannonier,2023-06-17,Zac Pauga,Modestas Bukauskas,Blue,Light Heavyweight,Decision - Unanimous,2,5,0.29044236051908684,0.0,0.14295333178546554,0.25,0.0,0.0,8.564261315115285,-1.8502195925338532,-1,-2,-5.0800000000000125,-2.539999999999992,6.0,0.0
UFC Fight Night: Vettori vs. Cannonier,2023-06-17,Carlos Hernandez,Denys Bondar,Red,Flyweight,Decision - Unanimous,2,1,-0.31396648044692743,-0.8,-0.29774252593044537,0.625,0.0,-7.346577498033043,7.597364280094415,8.087136113296618,1,0,-5.079999999999984,5.0800000000000125,-1.0,0.0
UFC Fight Night: Vettori vs. Cannonier,2023-06-17,Tereza Bleda,Gabriella Fernandes,Red,Women's Flyweight,Decision - Unanimous,1,1,-0.08130699088145898,0.14285714285714285,-0.18055555555555558,0.5,20.689655172413794,10.344827586206897,7.213793103448276,26.23448275862069,0,0,12.700000000000015,7.6200000000000045,-8.0,0.0
UFC Fight Night: Vettori vs. Cannonier,2023-06-17,Nicolas Dalby,Muslim Salikhov,Red,Welterweight,Decision - Unanimous,8,8,-0.09330477497891204,-0.04231974921630094,-0.11239679063280539,-0.17142857142857149,0.375,-0.2126466088730239,1.432572667006628,3.0329168791432943,-1,1,10.159999999999997,0.0,0.0,0.0
UFC Fight Night: Emmett vs. Topuria,2023-06-24,Josh Emmett,Ilia Topuria,Blue,Featherweight,Decision - Unanimous,12,5,-0.11762028639732475,-0.041666666666666685,-0.00032595065480789387,-0.20065789473684204,-5.111957231562752,-2.3393139783280024,4.561523902287847,6.576864754778799,4,3,2.5400000000000205,-2.5400000000000205,12.0,0.0
UFC Fight Night: Emmett vs. Topuria,2023-06-24,Amanda Ribas,Maycee Barber,Blue,Women's Flyweight,KO/TKO,8,9,-0.05389850522211137,0.2123076923076923,0.11286843997124363,0.40476190476190477,2.5652033221874664,3.2613526048969916,3.5073382950418885,0.8037967856757637,-1,0,2.539999999999992,-5.079999999999984,5.0,0.0
UFC Fight Night: Emmett vs. Topuria,2023-06-24,David Onama,Gabriel Santos,Red,Featherweight,KO/TKO,4,1,-0.1071559205932231,-0.2545454545454545,0.09724759469004984,-0.023809523809523836,0.8514664143803217,-12.445600756859035,-0.9712393566698214,-4.692715231788082,2,1,10.159999999999997,5.0800000000000125,2.0,0.0
UFC Fight Night: Emmett vs. Topuria,2023-06-24,Brendan Allen,Bruno Silva,Red,Middleweight,Submission,11,11,0.052070134231644916,0.20031796502384736,-0.06087903301264885,-0.11739130434782619,3.0761993393534666,-1.5565077774255238,-1.748088454366643,-1.4924202911889939,2,-2,2.539999999999992,5.0800000000000125,-6.0,0.0
UFC Fight Night: Emmett vs. Topuria,2023-06-24,Neil Magny,Phil Rowe,Red,Welterweight,Decision - Split,29,4,-0.012486801683017579,0.10845070422535213,-0.011686273492522714,0.06242496998799518,-1.1024551181666675,4.4067085901160326,0.4810593225400268,-7.01970921815051,17,8,0.0,0.0,3.0,0.0
UFC Fight Night: Emmett vs. Topuria,2023-06-24,Randy Brown,Wellington Turman,Red,Welterweight,Decision - Unanimous,15,7,-0.017344847546189812,0.06571428571428575,0.09812900200891861,0.19999999999999996,-0.6484092682589906,-2.3155584424363638,6.459315799451264,0.8880440517110912,7,1,15.240000000000007,7.6200000000000045,6.0,0.0
UFC Fight Night: Emmett vs. Topuria,2023-06-24,Mateusz Rebecki,Loik Radzhabov,Red,Lightweight,KO/TKO,1,1,0.04987960096319233,0.22619047619047616,0.14603650912728183,-0.33333333333333326,0.0,-24.0,9.8,-6.3999999999999995,0,0,-7.6200000000000045,-10.159999999999997,-2.0,0.0
UFC Fight Night: Emmett vs. Topuria,2023-06-24,Tabatha Ricci,Gillian Robertson,Red,Women's Strawweight,Decision - Unanimous,4,14,-0.0722520996021806,0.09259259259259256,0.09254374899658258,0.10294117647058831,-1.4181651062901681,7.644946892240224,4.304678792662606,6.036154690509281,-6,-4,-5.0800000000000125,-10.159999999999997,1.0,0.0
UFC Fight Night: Emmett vs. Topuria,2023-06-24,Zhalgas Zhumagulov,Joshua Van,Blue,Flyweight,Decision - Split,6,0,0.46,0.18181818181818182,0.5322793148880105,0.7777777777777778,0.5754475703324808,3.4526854219948846,12.352941176470589,13.618925831202047,1,5,2.539999999999992,-2.539999999999992,13.0,0.0
UFC Fight Night: Emmett vs. Topuria,2023-06-24,Trevor Peek,Chepe Mariscal,Blue,Lightweight,Decision - Unanimous,1,0,0.5930232558139535,0.0,0.7586206896551724,0.33333333333333337,0.0,0.0,10.234113712374581,1.4046822742474916,1,0,2.5400000000000205,5.079999999999984,-2.0,4.540000000000006
UFC Fight Night: Emmett vs. Topuria,2023-06-24,Jamall Emmers,Jack Jenkins,Blue,Featherweight,Decision - Split,4,1,-0.1905751905751905,-0.3294117647058824,0.12495678372104513,0.33333333333333326,0.8884501480750248,-4.892398815399802,-2.8363277393879542,-1.4116485686080953,1,2,15.240000000000007,7.6200000000000045,4.0,0.0
UFC Fight Night: Emmett vs. Topuria,2023-06-24,Cody Brundage,Sedriques Dumas,Blue,Middleweight,Decision - Unanimous,5,1,0.056904927133934746,0.45454545454545453,0.08037754595131641,0.76,2.608695652173913,4.347826086956522,-2.7826086956521743,-6.594202898550725,2,2,-17.78,-5.0800000000000125,1.0,0.0
UFC Fight Night: Strickland vs. Magomedov,2023-07-01,Sean Strickland,Abus Magomedov,Red,Middleweight,KO/TKO,18,1,-0.5894621295279912,0.5142857142857142,-0.36707600398274143,-0.12962962962962965,0.7506255212677232,3.3778148457047545,-3.3896668276195037,13.83653044203503,12,5,-5.0800000000000125,-2.5400000000000205,0.0,0.0
UFC Fight Night: Strickland vs. Magomedov,2023-07-01,Damir Ismagulov,Grant Dawson,Blue,Lightweight,Decision - Unanimous,6,7,-0.07782502970209082,-0.08922558922558926,0.15697200273144074,0.014705882352941124,-5.328947368421052,-10.118421052631579,0.08333333333333393,-1.3877192982456137,-2,1,5.0800000000000125,0.0,3.0,0.0
UFC Fight Night: Strickland vs. Magomedov,2023-07-01,Max Griffin,Michael Morales,Blue,Welterweight,Decision - Unanimous,14,2,-0.06208946320688624,0.475,0.14154411764705888,-0.10416666666666663,1.0419681620839363,4.949348769898697,-7.7199365998208265,-1.783750258424643,5,7,-7.6200000000000045,-2.539999999999992,14.0,0.0
UFC Fight Night: Strickland vs. Magomedov,2023-07-01,Ariane Lipski,Melissa Gatto,Red,Women's Flyweight,Decision - Split,9,3,-0.12258197850647568,-0.08333333333333331,-0.027502049568014164,0.050000000000000044,-0.5745554035567716,-4.350205198358413,-0.6785225718194248,1.8276333789329708,2,4,-5.079999999999984,2.539999999999992,3.0,0.0
UFC Fight Night: Strickland vs. Magomedov,2023-07-01,Ismael Bonfim,Benoit Saint Denis,Blue,Lightweight,Submission,1,3,0.17387755102040814,-0.04999999999999999,0.2949308755760369,0.125,-4.411764705882353,-6.665951051953629,-2.3153714040360676,-20.339201373980252,-1,-1,-5.079999999999984,-7.6200000000000045,0.0,0.0
UFC Fight Night: Strickland vs. Magomedov,2023-07-01,Alexandr Romanov,Blagoy Ivanov,Red,Heavyweight,Decision - Unanimous,7,7,0.10302103799200862,0.19607843137254904,-0.08498502849415634,-0.1328671328671328,2.028766455387616,8.48659190638713,-2.7317406143344716,-8.707264748902972,2,-2,5.0800000000000125,7.6200000000000045,-4.0,5.439999999999998
UFC Fight Night: Strickland vs. Magomedov,2023-07-01,Kevin Lee,Rinat Fakhretdinov,Blue,Welterweight,Submission,18,2,-0.25942268153852754,-0.2056530214424951,-0.0666054203031694,-0.21739130434782605,2.3185011709601873,-8.304449648711945,3.0032786885245883,8.71967213114754,9,7,7.6200000000000045,-7.6200000000000045,-1.0,0.0
UFC Fight Night: Strickland vs. Magomedov,2023-07-01,Joanderson Brito,Westin Wilson,Red,Featherweight,KO/TKO,3,0,0.4393939393939394,0.5714285714285714,0.5111111111111111,0.5,1.9438444924406046,7.775377969762419,7.5161987041036715,8.55291576673866,2,1,-2.539999999999992,-12.699999999999989,-6.0,0.0
UFC Fight Night: Strickland vs. Magomedov,2023-07-01,Yana Santos,Karol Rosa,Blue,Women's Featherweight,Decision - Split,8,7,-0.00013323632531225815,-0.013729977116704817,-0.003600566100566027,-0.19999999999999996,0.4470938897168406,-0.7089631679795607,-6.102022567596338,-3.732382371726633,-1,2,2.539999999999992,2.539999999999992,5.0,0.0
UFC Fight Night: Strickland vs. Magomedov,2023-07-01,Guram Kutateladze,Elves Brener,Blue,Lightweight,KO/TKO,2,1,-0.018245024614451377,0.125,0.002251497897361454,-0.2272727272727273,0.0,1.5,-2.3000000000000007,-0.9000000000000004,0,1,0.0,2.539999999999992,6.0,0.0
UFC Fight Night: Strickland vs. Magomedov,2023-07-01,Ivana Petrovic,Luana Carolina,Blue,Women's Flyweight,Decision - Unanimous,0,6,-0.4937413073713491,0.0,-0.4700460829493087,-0.75,-2.571428571428571,0.0,-15.214285714285714,-14.785714285714285,-3,-3,2.5400000000000205,5.0800000000000125,-1.0,0.0
UFC Fight Night: Strickland vs. Magomedov,2023-07-01,Brunno Ferreira,Nursulton Ruziboev,Blue,Middleweight,KO/TKO,1,0,0.4888888888888889,0.0,0.4878048780487805,1.0,0.0,0.0,5.217391304347826,4.980237154150197,1,0,-10.159999999999997,-17.78,1.0,0.0
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Alexander Volkanovski,Yair Rodriguez,Red,UFC Featherweight Title,KO/TKO,13,12,0.10594839734341399,0.07857142857142857,0.0601896589488875,0.06845238095238104,-1.8511441801915214,3.408937643303511,9.305624241334352,0.024277300723820616,2,-1,0.0,-12.700000000000015,4.0,0.0
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Bo Nickal,Val Woodburn,Red,Middleweight,KO/TKO,1,0,0.25,0.25,0.5,1.0,10.344827586206897,5.172413793103448,0.3448275862068966,0.3448275862068966,1,0,5.079999999999984,12.699999999999989,-2.0,6.799999999999997
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Brandon Moreno,Alexandre Pantoja,Blue,UFC Flyweight Title,Decision - Split,12,12,-0.09616053644680456,0.0373563218390805,0.0520611916264091,0.04988913525498884,-1.0632184698122398,1.9726043216105267,-0.55430607604473,0.3208695460906714,0,0,7.6200000000000045,5.0800000000000125,-3.0,0.0
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Robert Whittaker,Dricus Du Plessis,Blue,Middleweight,KO/TKO,19,5,-0.13194363828048195,-0.14387755102040817,0.08038061893709181,0.18666666666666654,-3.380281690140845,-4.756931544956593,-2.549584062721973,1.2780137248899592,10,4,-7.6200000000000045,-2.539999999999992,3.0,0.0
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Jalin Turner,Dan Hooker,Blue,Lightweight,Decision - Split,9,20,-0.018724003513382048,0.0714285714285714,-0.10325359213804985,-0.06441525953721072,2.9403650954406695,-0.7348645038228396,-2.0426926631038125,-5.081799911941237,-6,-5,5.0800000000000125,7.6200000000000045,-6.0,0.0
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Robbie Lawler,Niko Price,Red,Welterweight,KO/TKO,24,13,0.046644628099173524,0.2653256704980843,0.12380043512658223,0.011494252873563315,-2.100350058343057,0.979980120839548,3.7190004790074216,6.978567295609599,7,4,-5.079999999999984,-2.539999999999992,8.0,0.0
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Shannon Ross,Jesus Aguilar,Blue,Flyweight,KO/TKO,1,1,-0.75,0.0,0.36363636363636365,1.0,-3.4615384615384617,0.0,0.5554106910039113,14.006518904823992,0,0,10.159999999999997,5.079999999999984,6.0,0.0
UFC 290: Volkanovski vs. Rodriguez,2023-07-08,Yazmin Jauregui,Denise Gomes,Blue,Women's Strawweight,KO/TKO,2,2,-0.163512827025654,-0.3333333333333333,0.28462865401650417,0.6666666666666666,-5.8441558441558445,-5.8441558441558445,7.332667332667334,3.026973026973028,1,-1,2.539999999999992,2.5400000000000205,1.0,0.0
